id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName,colorGroup
51563,Men,Accessories,Watches,Watches,White,Winter,2016.0,Casual,Fastrack Men White Watch,Neutral
29479,Men,Accessories,Watches,Watches,White,Winter,2016.0,Casual,Giordano Men White Dial Watch,Neutral
42948,Men,Accessories,Belts,Belts,Black,Summer,2012.0,Casual,French Connection Men Black Leather Belt,Neutral
22091,Men,Footwear,Shoes,Casual Shoes,Brown,Summer,2012.0,Casual,Numero Uno Men Casual Brown Shoes,Warm
2381,Men,Footwear,Shoes,Formal Shoes,Brown,Winter,2018.0,Formal,Red Tape Men's Brown Formal Shoe,Warm
9769,Men,Apparel,Bottomwear,Tracksuits,Navy Blue,Fall,2011.0,Casual,ADIDAS Men Navy Blue Tracksuit,Cool
12604,Women,Apparel,Topwear,Tops,Purple,Fall,2011.0,Casual,Jealous 21 Women Printed Purple Tops,Cool
26431,Women,Accessories,Bags,Handbags,Grey,Winter,2015.0,Casual,Spice Art Women Leatherette Grey Handbag,Neutral
3253,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2010.0,Casual,Puma Men's Volley Black Shoe,Neutral
42174,Men,Apparel,Topwear,Tshirts,Blue,Summer,2017.0,Casual,Status Quo Men Blue T-shirt,Cool
32203,Men,Apparel,Topwear,Kurtas,Blue,Summer,2012.0,Ethnic,Fabindia Men Printed Blue Kurta,Cool
11081,Men,Apparel,Topwear,Shirts,Red,Fall,2011.0,Casual,Scullers Men Check Red Shirts,Warm
57694,Women,Personal Care,Skin,Face Moisturisers,White,Spring,2017.0,,Lotus Herbals Alpha Hydroxy Oil-Free Moisturiser,Neutral
10153,Men,Footwear,Shoes,Formal Shoes,Brown,Fall,2011.0,Formal,Rockport Men Drsp SLip On Brown Formal Shoes,Warm
5998,Men,Apparel,Topwear,Shirts,Blue,Summer,2011.0,Casual,Highlander Men Blue Red Plaid Checked Shirt,Cool
24366,Women,Apparel,Topwear,Kurtas,Cream,Fall,2011.0,Ethnic,Folklore Women Cream  Kurta,Neutral
38739,Unisex,Accessories,Bags,Backpacks,Black,Fall,2013.0,Casual,Nike Black Backpack,Neutral
40623,Women,Apparel,Topwear,Kurtas,Red,Summer,2012.0,Ethnic,Span Women Floral Printed Red Kurta,Warm
45351,Women,Footwear,Shoes,Heels,Brown,Summer,2016.0,Casual,Cobblerz Women Brown Sandals,Warm
4076,Women,Footwear,Shoes,Casual Shoes,Red,Summer,2011.0,Casual,Numero Uno Women Road Rage Red Shoe,Warm
37771,Men,Apparel,Topwear,Shirts,Yellow,Summer,2012.0,Casual,John Players Men Gingham Yellow Shirt,Warm
56574,Women,Personal Care,Makeup,Foundation and Primer,Skin,Spring,2017.0,,Streetwear Stay On Pearl 3 in 1 Make Up,Other
32031,Men,Accessories,Socks,Socks,White,Summer,2016.0,Casual,Playboy Men Pack Of 3 Socks,Neutral
40411,Women,Apparel,Topwear,Tops,White,Summer,2012.0,Casual,Tonga Women White Printed Top,Neutral
10361,Men,Apparel,Topwear,Tshirts,Purple,Fall,2011.0,Casual,United Colors of Benetton Men Graphic Printed Purple Tshirts,Cool
24154,Women,Apparel,Topwear,Kurtas,Orange,Summer,2011.0,Ethnic,Aurelia Women Orange Kurta,Warm
45163,Men,Accessories,Watches,Watches,Maroon,Winter,2016.0,Casual,CASIO ENTICER Men Maroon Dial Analogue Watch A518,Warm
4244,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,2011.0,Casual,Probase Men's Against All Odds Navy T-shirt,Cool
21426,Women,Apparel,Topwear,Tshirts,Pink,Winter,2012.0,Casual,Roxy Women Pink T-shirt,Warm
15613,Men,Apparel,Bottomwear,Shorts,Black,Fall,2011.0,Sports,Nike Men Runng Black Shorts,Neutral
53006,Women,Apparel,Saree,Sarees,Multi,Fall,2012.0,Ethnic,FNF Multi Coloured Printed Sari,Other
37543,Boys,Apparel,Topwear,Tshirts,Yellow,Summer,2012.0,Casual,Madagascar3 Infant Boys Lemon Yellow T-Shirt,Warm
5396,Men,Footwear,Shoes,Sports Shoes,White,Summer,2011.0,Sports,Artengo Artengo Bad 414 I Man,Neutral
47634,Women,Footwear,Shoes,Heels,Red,Winter,2012.0,Casual,Carlton London Women Red Heels,Warm
18930,Men,Apparel,Topwear,Tshirts,Red,Fall,2011.0,Casual,Levi's Men Graphic Print Red Tshirt,Warm
6513,Women,Apparel,Topwear,Tshirts,Pink,Summer,2011.0,Casual,UCB Women's Basic Neck Light Pink T-shirt,Warm
28799,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Denizen Men Blue Jeans,Cool
17144,Women,Accessories,Belts,Belts,Grey,Winter,2015.0,Casual,Lino Perros Women Solid Grey Belt,Neutral
50683,Men,Apparel,Innerwear,Trunk,Brown,Summer,2016.0,Casual,Chromozome Men Pack of Two Trunks,Warm
51751,Women,Footwear,Shoes,Flats,Blue,Winter,2015.0,Casual,Catwalk Women Blue Shoes,Cool
16096,Unisex,Accessories,Eyewear,Sunglasses,Black,Winter,2016.0,Casual,M tv Unisex My Fab Eyewear Black Sunglasses,Neutral
35214,Unisex,Accessories,Bags,Backpacks,Grey,Summer,2015.0,Casual,Wildcraft Unisex Reflex Grey Backpack,Neutral
43294,Women,Free Items,Free Gifts,Free Gifts,Maroon,Summer,2015.0,Casual,Murcia Women Maroon Elektra Sling Bag,Warm
17978,Men,Footwear,Shoes,Casual Shoes,Red,Fall,2011.0,Casual,Puma Men Funpack Red Casual Shoe With Extra Lace,Warm
30766,Men,Apparel,Topwear,Kurtas,Blue,Summer,2012.0,Ethnic,Fabindia Men Blue Matka Silk Kurta,Cool
3061,Men,Apparel,Topwear,Tshirts,Yellow,Summer,2011.0,Casual,Tantra Men's E BO Yellow T-shirt,Warm
8489,Women,Apparel,Topwear,Tops,Beige,Fall,2011.0,Casual,Forever New Women Shell Beige Tops,Neutral
12436,Men,Accessories,Socks,Socks,Blue,Fall,2011.0,Casual,Timberland Men Casual Blue Socks,Cool
26603,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2013.0,Sports,Puma Men Fox Black Sports Shoes,Neutral
33587,Men,Apparel,Topwear,Tshirts,Purple,Summer,2012.0,Casual,Wrangler Men Pixelate Poster Purple T-shirt,Cool
40075,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Sports,ADIDAS Men Black Jersey,Neutral
10705,Women,Accessories,Watches,Watches,Silver,Winter,2016.0,Casual,Esprit Women Twist Black Houston Silver Watches,Metallic
24530,Women,Apparel,Topwear,Kurtas,Blue,Fall,2011.0,Ethnic,Mother Earth Women Blue Kurta,Cool
56110,Women,Personal Care,Lips,Lip Gloss,Red,Spring,2017.0,Casual,ColorBar Cherry Pop Lip Pot 017,Warm
32455,Men,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,ADIDAS Men Polo White T-shirt,Neutral
59964,Women,Apparel,Dress,Dresses,Black,Fall,2012.0,Casual,Avirate Women Black Dress,Neutral
53462,Women,Apparel,Innerwear,Bra,Maroon,Summer,2018.0,Casual,Amante Maroon T-Shirt Bra,Warm
38953,Boys,Apparel,Topwear,Tshirts,Navy Blue,Summer,2012.0,Casual,Gini and Jony Boys Pack of 2 T-shirts,Cool
20190,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,Wrangler Men Broad Blue T-shirt,Cool
4620,Women,Apparel,Topwear,Tops,Black,Summer,2011.0,Casual,Jealous 21 Women Knit Black Top,Neutral
21042,Women,Footwear,Shoes,Heels,Black,Fall,2012.0,Casual,Clarks Women Aerial Flower Black Heels,Neutral
39881,Unisex,Accessories,Bags,Backpacks,Black,Summer,2012.0,Casual,ADIDAS Unisex Black Backpack,Neutral
15277,Men,Accessories,Socks,Socks,Black,Fall,2011.0,Sports,Nike Men pack of 3 Sports Socks,Neutral
51335,Men,Accessories,Socks,Socks,Black,Summer,2016.0,Casual,Raymond Men Black Socks,Neutral
35670,Men,Footwear,Shoes,Casual Shoes,Navy Blue,Spring,2013.0,Casual,U.S. Polo Assn. Men Navy Blue Shoes,Cool
46382,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,ADIDAS Men Blue Printed T-shirt,Cool
47250,Men,Apparel,Innerwear,Briefs,Grey Melange,Summer,2016.0,Casual,FCUK Underwear Men Grey Melange Brief,Other
6177,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Casual,Lee Men's Cosmos Blue Lapis T-shirt,Cool
23715,Men,Accessories,Eyewear,Sunglasses,Gold,Winter,2016.0,Casual,Ray-Ban Men Aviator Sunglasses,Metallic
9903,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Spykar Men Ep Skinny Low Waist Fit Blue Jeans,Cool
3405,Women,Accessories,Bags,Handbags,Blue,Winter,2015.0,Casual,Murcia Women Teal Blue Handbag,Cool
42722,Women,Footwear,Shoes,Flats,Beige,Winter,2012.0,Casual,Rocia Women Brown & Beige Sandals,Neutral
12052,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,Spykar Men White Polo T-Shirts,Neutral
55795,Women,Apparel,Loungewear and Nightwear,Night suits,Pink,Summer,2017.0,Casual,SDL by Sweet Dreams Women Pink & Black Printed Night Suit 319371,Warm
26267,Men,Apparel,Topwear,Tshirts,Purple,Summer,2013.0,Casual,Proline Men Purple Polo T-Shirt,Cool
18568,Men,Footwear,Shoes,Casual Shoes,White,Fall,2011.0,Casual,Puma Men Benecio Canvas White Casual Shoes,Neutral
54647,Men,Accessories,Watches,Watches,Steel,Winter,2016.0,Casual,Fastrack Men Black Dial Watch,Other
13180,Men,Footwear,Shoes,Sports Shoes,Silver,Fall,2011.0,Sports,Fila Men Dls Maxim Silver Sports Shoes,Metallic
48218,Women,Accessories,Eyewear,Sunglasses,Black,Winter,2016.0,Casual,United Colors of Benetton Women Black Sunglasses,Neutral
30302,Men,Apparel,Topwear,Tshirts,Off White,Summer,2012.0,Casual,Myntra Men Evil Minds Off White T-shirt,Neutral
35442,Girls,Apparel,Topwear,Tops,White,Summer,2012.0,Casual,Doodle Girls Printed White Top,Neutral
7297,Men,Apparel,Topwear,Tshirts,Brown,Fall,2011.0,Casual,Jimi Hendrix Men's Jimi Experience Brown Melange T-shirt,Warm
26869,Women,Apparel,Topwear,Tshirts,Green,Summer,2012.0,Casual,Jealous 21 Women Printed Green T-shirt,Cool
23527,Men,Personal Care,Fragrance,Deodorant,Grey,Spring,2017.0,Casual,Hugo Boss XY Men Deo,Neutral
48816,Women,Accessories,Jewellery,Pendant,Silver,Summer,2013.0,Casual,Lucera Women Silver Pendant,Metallic
17712,Women,Footwear,Shoes,Casual Shoes,Grey,Fall,2011.0,Casual,Vans Women E-Street Grey Casual Shoes,Neutral
47062,Women,Apparel,Bottomwear,Patiala,Multi,Fall,2012.0,Ethnic,Shree Women Multi Colored Patiala,Other
34590,Women,Apparel,Topwear,Tops,Red,Summer,2012.0,Casual,Tonga Women Printed Red Top,Warm
6345,Unisex,Footwear,Shoes,Casual Shoes,Purple,Summer,2012.0,Casual,Converse Unisex Brick Purple Shoe,Cool
19688,Men,Apparel,Bottomwear,Shorts,Navy Blue,Fall,2011.0,Casual,United Colors of Benetton Men Navy Blue Check Shorts,Cool
12260,Men,Apparel,Topwear,Shirts,Blue,Winter,2011.0,Formal,Genesis Blue Striped Formal Shirt,Cool
26055,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Formal,John Miller Men Check Blue Shirt,Cool
3637,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2011.0,Casual,Fila Men's Cameo Black Shoe,Neutral
42510,Women,Apparel,Topwear,Kurtis,Maroon,Summer,2012.0,Ethnic,Mother Earth Women Maroon Kurti,Warm
29821,Men,Apparel,Topwear,Shirts,Green,Summer,2012.0,Casual,Basics Men Green Checked Shirt,Cool
27187,Men,Apparel,Topwear,Tshirts,Brown,Summer,2012.0,Casual,Mark Taylor Men Printed Brown T-shirt,Warm
54475,Women,Accessories,Bags,Handbags,Blue,Summer,2012.0,Casual,Baggit Women Blue Small Handbag,Cool
24702,Men,Footwear,Shoes,Casual Shoes,Green,Summer,2011.0,Casual,Puma Men Mid Spill Green Casual Shoes,Cool
41395,Men,Apparel,Topwear,Shirts,Red,Summer,2012.0,Casual,Wrangler Men Navy & Red Checked Slim Fit Casual Shirt,Warm
15879,Unisex,Footwear,Sandal,Sandals,Black,Fall,2012.0,Casual,Warner Bros Kids Unisex TJ Jerry  Black Sandals,Neutral
56322,Women,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Fastrack Women Black Dial Watch,Neutral
37315,Men,Accessories,Watches,Watches,White,Winter,2016.0,Casual,CASIO Edifice Men White Dial Chronograph Watch EX006,Neutral
14197,Women,Apparel,Dress,Dresses,Black,Fall,2011.0,Casual,AND Women Solid Black Dresses,Neutral
21270,Unisex,Accessories,Bags,Backpacks,Black,Summer,2011.0,Casual,Footloose Unisex Polyester Black Backpack,Neutral
52782,Women,Accessories,Wallets,Wallets,Red,Fall,2012.0,Casual,Fiorelli Women Red Wallet,Warm
15045,Boys,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Sports,ADIDAS Kids Boys Printed Black Tshirts,Neutral
45735,Women,Apparel,Topwear,Kurtas,Cream,Summer,2012.0,Ethnic,Folklore Women Cream Kurta,Neutral
4412,Men,Apparel,Topwear,Tshirts,Black,Summer,2017.0,Casual,Pink Floyd Black Original Dark Side Black T-shirt,Neutral
58842,Men,Accessories,Cufflinks,Cufflinks,Black,Summer,2012.0,Casual,Hakashi Men Black Cufflinks,Neutral
20958,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011.0,Casual,s.Oliver Men Solid Grey Tshirt,Neutral
40081,Men,Apparel,Topwear,Tshirts,White,Summer,2012.0,Sports,ADIDAS Men White & Green T-shirt,Neutral
57036,Women,Apparel,Dress,Dresses,Black,Summer,2012.0,Casual,Forever New Women Printed Black Dress,Neutral
25416,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2012.0,Sports,Nike Men Court Majestic Black Sports Shoes,Neutral
11623,Women,Apparel,Topwear,Kurtis,Navy Blue,Summer,2011.0,Ethnic,W Women Check Navy  Blue Kurtis,Cool
41153,Women,Apparel,Bottomwear,Skirts,Charcoal,Summer,2012.0,Casual,Allen Solly Woman Charcoal Skirt,Other
59990,Women,Apparel,Dress,Dresses,Pink,Fall,2012.0,Casual,Avirate Pink Dress,Warm
14351,Women,Footwear,Shoes,Heels,Brown,Winter,2015.0,Casual,Catwalk Women Casual Brown Heels,Warm
20164,Men,Apparel,Topwear,Shirts,Navy Blue,Fall,2011.0,Casual,Wrangler Men Easter Navy Blue Shirt,Cool
5706,Men,Footwear,Shoes,Casual Shoes,Black,Winter,2015.0,Casual,Skechers Men's Camaro Black Shoe,Neutral
44421,Men,Footwear,Shoes,Casual Shoes,Black,Winter,2018.0,Casual,Red Tape Men Leather Black Shoes,Neutral
36001,Boys,Apparel,Topwear,Tshirts,Orange,Summer,2012.0,Casual,Ben 10 Boys Crew Orange T-shirt,Warm
15283,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,Ed Hardy Men Eagle Print Blue Tshirts,Cool
39875,Unisex,Accessories,Bags,Messenger Bag,Brown,Summer,2012.0,Casual,ADIDAS Unisex Brown Chelsea F.C Bag,Warm
16406,Men,Apparel,Topwear,Shirts,Maroon,Fall,2011.0,Casual,Levis Men Check Maroon Shirts,Warm
8825,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Casual,Spykar Men Ranger Blue-White Stripes Shirts,Neutral
22633,Unisex,Accessories,Headwear,Caps,Purple,Fall,2011.0,Sports,Nike Unisex Striped Purple Cap,Cool
7051,Men,Apparel,Topwear,Shirts,Green,Summer,2011.0,Casual,s.Oliver Men Green White Check Shirt,Cool
35684,Men,Footwear,Shoes,Casual Shoes,White,Summer,2013.0,Casual,U.S. Polo Assn. Men Casual White Casual Shoes,Neutral
46376,Men,Apparel,Topwear,Shirts,Black,Summer,2012.0,Casual,ADIDAS Men Black Shirt,Neutral
6183,Men,Apparel,Topwear,Tshirts,Grey,Summer,2011.0,Casual,Lee Men's Striper Grey Orange T-shirt,Neutral
13948,Women,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,United Colors of Benetton Women Washed Blue Jeans,Cool
34756,Women,Footwear,Shoes,Casual Shoes,Blue,Fall,2012.0,Casual,Puma Women Aurora Blue Shoes,Cool
28309,Men,Accessories,Eyewear,Sunglasses,Black,Winter,2016.0,Casual,Fastrack Men Black Sunglasses,Neutral
50213,Women,Accessories,Belts,Belts,Pink,Summer,2012.0,Casual,Stoln Women Pink Belt,Warm
26293,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,Proline Men Blue Striped Polo T-shirt,Cool
27341,Women,Personal Care,Fragrance,Perfume and Body Mist,Lavender,Spring,2017.0,Casual,Celine Dion Women Belong Perfume,Cool
13174,Women,Footwear,Shoes,Flats,Black,Winter,2015.0,Casual,Skechers Women Ever Lasting Black Sandals,Neutral
7263,Men,Footwear,Shoes,Casual Shoes,Brown,Fall,2011.0,Casual,Rockport Men's Gavia Dark Brown Shoe,Warm
46144,Women,Accessories,Jewellery,Necklace and Chains,Multi,Winter,2015.0,Casual,Adrika Multi Coloured Necklace,Other
16634,Men,Apparel,Topwear,Tshirts,Green,Summer,2016.0,Casual,Facit Men Smart Green Tshirt,Cool
22401,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Casual,Mark Taylor Men Striped White Shirt,Neutral
49930,Women,Apparel,Saree,Sarees,Yellow,Fall,2012.0,Ethnic,Fabindia Yellow Self-Striped Saree,Warm
50021,Women,Apparel,Bottomwear,Leggings,Brown,Winter,2015.0,Casual,Hanes Women Brown Comfortsoft Waistband Cotton - Stretch Lace Capri Leggings,Warm
47096,Boys,Footwear,Sandal,Sandals,Red,Fall,2012.0,Casual,Marvel Boys Red Sandals,Warm
34564,Women,Apparel,Dress,Dresses,Black,Summer,2012.0,Casual,Tonga Women Printed Black Dress,Neutral
55553,Women,Personal Care,Makeup,Kajal and Eyeliner,Blue,Spring,2017.0,Casual,Revlon Aqua Blue Eye Pencil 15,Cool
46978,Women,Accessories,Bags,Handbags,Brown,Summer,2012.0,Casual,Bulchee Women Brown Handbag,Warm
31016,Men,Apparel,Topwear,Shirts,White,Summer,2012.0,Formal,Arrow Men Striped White & Green Shirt,Neutral
28907,Women,Apparel,Topwear,Kurtas,White,Summer,2012.0,Ethnic,Biba Women Printed White & Purple Kurta,Neutral
2711,Girls,Apparel,Dress,Dresses,Pink,Summer,2011.0,Casual,Disney Kids Girl's Halter Neck Pink Kidswear,Warm
27173,Men,Apparel,Topwear,Shirts,Grey,Summer,2012.0,Formal,Mark Taylor Men Striped Grey Shirt,Neutral
13346,Women,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Spykar Women Washed Blue Jeans,Cool
54481,Men,Apparel,Innerwear,Briefs,Red,Summer,2016.0,Casual,Hanes Men Red Premium String Bikini Briefs,Warm
57204,Women,Apparel,Bottomwear,Capris,Blue,Fall,2012.0,Casual,Kraus Jeans Women Blue Capris,Cool
33741,Women,Apparel,Topwear,Tops,Grey,Summer,2012.0,Casual,Vero Moda Women Multi Coloured Top,Neutral
41361,Men,Apparel,Bottomwear,Jeans,Navy Blue,Spring,2013.0,Casual,Wrangler Men Navy Blue Floyd Jeans,Cool
11411,Men,Apparel,Topwear,Shirts,Olive,Fall,2011.0,Casual,United Colors of Benetton Men Olive Shirts,Cool
5534,Men,Footwear,Shoes,Sports Shoes,White,Summer,2011.0,Sports,Nike Men's Air Retaliate Grey White Shoe,Neutral
44613,Men,Footwear,Shoes,Sports Shoes,Black,Spring,2013.0,Sports,Salomon Men Black S-wind Premium Sports Shoes,Neutral
14163,Men,Accessories,Cufflinks,Cufflinks,Steel,Fall,2011.0,Formal,Belmonte Men Bright Assorted Steel Cufflinks,Other
21284,Unisex,Accessories,Eyewear,Sunglasses,Brown,Winter,2016.0,Casual,Allen Solly Unisex Aviator Sunglasses AS201-C2,Warm
52776,Women,Accessories,Wallets,Wallets,Red,Fall,2012.0,Casual,Fiorelli Women Red Wallet,Warm
36233,Women,Footwear,Shoes,Sports Shoes,Grey,Summer,2012.0,Sports,Nike Women Air Max S2S Grey Sports Shoes,Neutral
50445,Men,Apparel,Innerwear,Briefs,Navy Blue,Summer,2016.0,Casual,Chromozome Men Navy Blue Brief,Cool
17382,Men,Accessories,Mufflers,Mufflers,Multi,Fall,2011.0,Casual,Reid & Taylor Men Check Multi Muffler,Other
34100,Boys,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,Doodle Boys Printed Blue T-shirt,Cool
7607,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,Nike Men's FCB Core Black SS T-shirt,Neutral
16250,Women,Apparel,Topwear,Shirts,Navy Blue,Fall,2011.0,Casual,United Colors of Benetton Women Check Navy Blue Shirts,Cool
51597,Women,Apparel,Bottomwear,Jeggings,Blue,Summer,2012.0,Casual,Wrangler Women Blue Jeggings,Cool
22065,Women,Apparel,Topwear,Kurtas,Pink,Fall,2011.0,Ethnic,Vishudh Women Printed Pink Kurta,Warm
43052,Men,Apparel,Bottomwear,Shorts,Navy Blue,Summer,2012.0,Casual,Nike Men Navy Blue Legacy Shorts,Cool
2375,Men,Footwear,Shoes,Formal Shoes,Black,Winter,2018.0,Formal,Red Tape Men's Black Semi Formal Shoe,Neutral
27517,Women,Apparel,Innerwear,Briefs,Skin,Winter,2015.0,Casual,Jockey Lace Stretch Skin Boy Leg Brief,Other
13722,Men,Accessories,Headwear,Caps,Navy Blue,Fall,2011.0,Casual,Proline Men Navy & White Patterned Beanie,Cool
55137,Women,Personal Care,Nails,Nail Polish,Sea Green,Spring,2017.0,Casual,Lakme Truewear Color Crush Nail Polish 03,Cool
19218,Men,Accessories,Ties,Ties,Green,Summer,2011.0,Formal,United Colors of Benetton Men Check Green Tie,Cool
49568,Women,Accessories,Bags,Handbags,Red,Summer,2015.0,Casual,Spice Art Women Red Handbag,Warm
22859,Men,Footwear,Shoes,Casual Shoes,Khaki,Summer,2016.0,Casual,Woodland Men Khaki Casual Shoes,Warm
41705,Women,Footwear,Shoes,Heels,Blue,Winter,2012.0,Casual,Catwalk Women Blue Wedges,Cool
25240,Women,Accessories,Bags,Handbags,Green,Winter,2012.0,Casual,Lino Perros Women Green Handbag,Cool
11075,Men,Apparel,Topwear,Sweaters,Blue,Fall,2011.0,Casual,Scullers Men Stripes Blue Sweaters,Cool
57660,Women,Personal Care,Nails,Nail Polish,Copper,Spring,2017.0,Casual,Lotus Herbals Copper Gold Nail Polish 973,Metallic
24392,Women,Apparel,Topwear,Kurtas,Purple,Fall,2011.0,Ethnic,Folklore Women Purple Printed Kurta,Cool
52312,Women,Accessories,Jewellery,Necklace and Chains,Multi,Winter,2016.0,Casual,ToniQ Women Multi Coloured Necklace,Other
4082,Men,Apparel,Topwear,Tshirts,Beige,Summer,2011.0,Casual,Inkfruit Men's Avast Ye Beige T-shirt,Neutral
11849,Men,Footwear,Flip Flops,Flip Flops,Blue,Summer,2012.0,Casual,Playboy Men Blue Flip Flops,Cool
36657,Women,Accessories,Bags,Clutches,Multi,Summer,2012.0,Casual,Paridhan Women Multi Coloured Purse,Other
5150,Women,Apparel,Topwear,Tshirts,Red,Summer,2011.0,Casual,Wrangler Women's Rhythm Graphic Coral Red T-shirt,Warm
37785,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Casual,John Players Men Gingham Blue Shirt,Cool
14507,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Sports,ADIDAS Men Solid Black Jerseys,Neutral
58628,Women,Accessories,Jewellery,Bangle,Black,Winter,2016.0,Casual,ToniQ Women Black Bangles,Neutral
25072,Men,Accessories,Accessories,Accessory Gift Set,Pink,Winter,2015.0,Formal,Lino Perros Men Formal Pink Accessory Gift Set,Warm
56580,Women,Personal Care,Makeup,Highlighter and Blush,Skin,Spring,2017.0,Casual,Streetwear Crystal Shine Ivory Face Brightener Loose Powder,Other
11247,Women,Apparel,Bottomwear,Churidar,White,Fall,2011.0,Ethnic,Urban Yoga Women Solid White Churidar,Neutral
33117,Women,Footwear,Shoes,Heels,Silver,Winter,2015.0,Casual,Catwalk Women Silver Heels,Metallic
10395,Men,Accessories,Watches,Watches,Red,Winter,2016.0,Sports,Puma Men Cardiac II Red Watches,Warm
44879,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,Puma Men Black Polo neck T-shirt,Neutral
45197,Women,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,CASIO ENTICER Women Black Dial Analogue Watch A652,Neutral
36465,Men,Footwear,Shoes,Casual Shoes,White,Summer,2012.0,Casual,Spinn Men Viking White Casual Shoes,Neutral
52120,Boys,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,Doodle Boys white Printed T-Shirt,Neutral
14735,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Formal,Arrow Men Stripes White Shirts,Neutral
5362,Unisex,Footwear,Shoes,Sports Shoes,Red,Summer,2011.0,Sports,Kipsta First Training Red S209,Warm
44045,Men,Personal Care,Fragrance,Perfume and Body Mist,Red,Spring,2017.0,Casual,Hugo Men Energise Perfume,Warm
34332,Men,Apparel,Topwear,Tshirts,Purple,Summer,2012.0,Casual,Myntra Men Purple T-shirt,Cool
